fid,admin0Name,admin0Pcod,admin1Name,admin1Pcod,admin2Name,admin2Pcod,admin2RefN,admin2AltN,admin2Al_1,date,validOn,validTo,Shape_Leng,Shape_Area,Area,F_25_to_29sum,M_0_to_1sum,M_15_to_19sum,F_5_to_9sum,F_10_to_14sum,F_20_to_24sum,F_1_to_4sum,F_35_to_39sum,F_15_to_19sum,M_1_to_4sum,M_35_to_39sum,M_5_to_9sum,F_30_to_34sum,M_25_to_29sum,M_20_to_24sum,F_0_to_1sum,M_10_to_14sum,M_30_to_34sum
"217",Colombia,CO,Norte de Santander,CO54,Los Patios,CO54405,Los Patios,,,2009/01/01,2014/10/29,,0.643273218882,0.0102248767181,12474.2264929679,2669.70379513735,637.802091017249,3272.83137426153,2942.21376617486,3156.63859727047,3065.92437780835,2351.59357688529,2392.09760255134,3203.79435419803,2498.73609215952,2186.98589084204,3107.25670817727,2414.42223660182,2581.82626915025,2990.63053177716,598.707776685711,3332.02911873721,2246.28519990621
"218",Colombia,CO,Norte de Santander,CO54,CÃ¡chira,CO54128,Cachira,,,2009/01/01,2014/10/29,,1.6504289879,0.050947312274,62163.0695438483,456.101661039516,108.939383094752,559.087118829135,502.583118306007,539.226913399762,523.753960549599,401.665300326305,408.710381555953,547.296217121184,426.795039031655,373.664706843323,530.773484988604,412.502144680591,441.073503287975,510.894235636573,102.262627897231,569.18114355742,383.77241870272
"219",Colombia,CO,Norte de Santander,CO54,Durania,CO54239,Durania,,,2009/01/01,2014/10/29,,0.615511488607,0.0142614708701,17398.6193470176,181.554814303527,43.3741152828443,222.570868476527,200.087019099155,214.669108765433,208.500033687567,159.921537354705,162.676038035657,217.87596438406,169.928052761126,148.727292511379,211.310863752151,164.194238240598,175.578650356736,203.379630459473,40.7154829211067,226.596646735677,152.759977852809
"220",Colombia,CO,Norte de Santander,CO54,La Esperanza,CO54385,La Esperanza,,,2009/01/01,2014/10/29,,1.84978564981,0.053843624132,65695.3556296159,478.238421991002,114.717474889068,586.297103904421,528.375729110092,566.416065073106,548.95795963658,422.965433308855,428.220934476587,574.145237121731,449.432039562962,391.5899469289,558.070711592445,432.484074099339,462.178617536323,534.855597948888,107.685569422931,597.82683556783,402.27894571051
"221",Colombia,CO,Casanare,CO85,Villanueva,CO85440,Villanueva,,,2009/01/01,2014/10/29,,1.99980242695,0.0670818671457,82321.1037748165,969.493820158285,244.374459018814,1137.08004862277,1227.46080371537,1214.5510651724,981.221604210325,930.07806915151,801.143931113635,1072.11932932874,957.392926498374,865.588498315381,1284.14540387251,904.566993278058,958.217286420229,1004.28564043465,236.794708851601,1273.81652513942,923.823676854518
"222",Colombia,CO,Tolima,CO73,AnzoÃ¡tegui,CO73043,Anzoategui,,,2009/01/01,2014/10/29,,1.29509851739,0.0388022830332,47610.1397935092,645.069840518525,163.363112999185,818.631694023497,808.668932567583,856.256640105741,691.448696899228,606.426643647254,634.495978313731,795.233112620655,640.012495350093,583.956810392905,850.687286441447,612.094964411343,602.069839458913,651.563241468742,154.394173917535,902.922744961688,565.264081640402
"223",Colombia,CO,QuindÃ­o,CO63,Salento,CO63690,Salento,,,2009/01/01,2014/10/29,,0.977140390627,0.0282771786503,34696.9042391856,323.978011506435,65.0445748136262,369.840181656182,342.696296665352,376.077194215555,350.364815763023,235.026932867622,328.041049231251,367.702058358642,254.82703335362,283.737119281606,352.536983368744,296.345628556504,302.800464060216,327.98987262341,59.8370596844106,391.135511217464,268.015858192346
"224",Colombia,CO,Tolima,CO73,Alvarado,CO73026,Alvarado,,,2009/01/01,2014/10/29,,1.01653387331,0.0279332517485,34276.2414407734,373.94022635906,94.6998846160132,474.552213953575,468.776905626059,496.36300087464,400.825563242426,351.539170100121,367.810669259634,460.988301621517,371.008536531124,338.513643262675,493.134504848858,354.825036346214,349.013576362049,377.704382733908,89.5006846350734,523.414853177266,327.677664252231
"225",Colombia,CO,Tolima,CO73,IbaguÃ©,CO73001,Ibague,,,2009/01/01,2014/10/29,,2.50398487982,0.112157526462,137650.265047722,19071.4550173067,4829.82161638985,24202.8018410247,23908.2533403575,25315.1813487654,20442.643398691,17928.9709846362,18758.8393550033,23511.0240536269,18921.934879003,17264.6515799265,25150.5237033429,18096.5545866599,17800.1623048245,19263.4320623059,4564.65541866922,26694.8622173442,16712.0020637091
"226",Colombia,CO,Valle del Cauca,CO76,Versalles,CO76863,Versalles,,,2009/01/01,2014/10/29,,0.800887512543,0.0158216539683,19413.2256414595,316.666759894695,62.9130651564046,334.860298542539,308.676395633025,333.951612148201,345.218835634412,235.159622142324,294.035987284966,341.914011304034,246.476345296018,255.949291376164,320.959158579702,292.494879056117,285.147122424212,318.323432139703,59.8708405117213,344.045465177624,258.595325679751
"227",Colombia,CO,QuindÃ­o,CO63,Circasia,CO63190,Circasia,,,2009/01/01,2014/10/29,,0.61922387015,0.00740765162475,9089.4789433019,1198.73040523101,240.659045573091,1368.40207330883,1267.95797988772,1391.473109263,1296.36403845251,869.574468459003,1213.76833678409,1360.49560084473,942.836981502362,1049.8330143448,1304.36341755651,1096.48421830963,1120.37291382439,1213.5748016024,221.390709646745,1447.18536600657,991.660706179217
"228",Colombia,CO,Valle del Cauca,CO76,Obando,CO76497,Obando,,,2009/01/01,2014/10/29,,0.706541615834,0.0184978030486,22697.7888549864,699.127869078889,136.322907116148,731.927590024658,674.266636200249,730.447436601855,760.103516836651,509.320167353842,651.288324795663,749.174959189259,534.076218280941,566.836476117373,700.721692328341,647.143279086798,629.227307605557,700.053058055229,129.671183391358,752.2548782425,572.131272342987
"229",Colombia,CO,QuindÃ­o,CO63,Quimbaya,CO63594,Quimbaya,,,2009/01/01,2014/10/29,,0.681409040294,0.0107935215679,13243.9756443597,1409.51167231239,282.974904743256,1609.00271240715,1490.89703143109,1636.12705808319,1524.31384743378,1022.47841185099,1427.18082165346,1599.71100939717,1108.61906108912,1234.42215262819,1533.70509575214,1289.28857128974,1317.37046618294,1426.96448682342,260.319534420967,1701.63314102031,1166.03000939917
"230",Colombia,CO,Valle del Cauca,CO76,El Dovio,CO76250,El Dovio,,,2009/01/01,2014/10/29,,0.956179867356,0.0192926009539,23674.8735834662,486.221826350782,95.7266281964548,511.658407605952,471.504553571576,510.440796125913,529.363750649383,357.733053031028,452.191062797094,523.057019681204,375.030995804584,393.588084737188,490.139735372737,449.575704340357,437.718638708699,487.839596588397,91.077619420772,525.77709892136,397.467105912277
"231",Colombia,CO,Tolima,CO73,Piedras,CO73547,Piedras,,,2009/01/01,2014/10/29,,1.31316185227,0.0287663308697,35303.1135457226,211.130958109221,53.4685351877706,267.937218865962,264.676516351639,280.251695844345,226.31087464263,198.48269940028,207.670231123571,260.278858380159,209.475260454987,191.128983536968,278.429034284432,200.338344334275,197.05739442684,213.25707960315,50.5330244355719,295.525409190799,185.010807043873
"232",Colombia,CO,Valle del Cauca,CO76,La UniÃ³n,CO76400,La Union,,,2009/01/01,2014/10/29,,0.549684045653,0.00958184778483,11758.3725262984,1434.21546710469,279.656650234247,1501.48639753275,1383.19890670292,1498.44644275308,1559.30400264636,1044.83779016323,1336.06242249906,1536.87340053543,1095.61899277102,1162.8175595589,1437.47096661665,1327.57425370067,1290.8133034911,1436.11161187664,266.012149816612,1543.18047851138,1173.68872146029
"233",Colombia,CO,QuindÃ­o,CO63,Armenia,CO63001,Armenia,,,2009/01/01,2014/10/29,,0.904935036348,0.00980922735628,12038.0236366262,11260.144532809,2260.60474026995,12853.937020557,11910.4262808077,13070.6522965841,12177.2555211969,8168.25381322205,11401.4017205592,12779.6684212461,8856.43730998039,9861.49297958612,12252.396822596,10299.7060254514,10524.1019027624,11399.5837656278,2079.60970783886,13593.9793715663,9315.05769577622
"234",Colombia,CO,QuindÃ­o,CO63,Montenegro,CO63470,Montenegro,,,2009/01/01,2014/10/29,,0.776216380523,0.0122070924376,14980.2640138438,1602.96526424121,321.813886656193,1829.85347135458,1695.53770534322,1860.70450180396,1733.5228301324,1162.81164068729,1623.07427566033,1819.2807845287,1260.77967621107,1403.85682128742,1744.21975322347,1466.23970629089,1498.18412585463,1622.8154761577,296.04789850628,1935.20399955194,1326.06769680791
"235",Colombia,CO,Tolima,CO73,Cajamarca,CO73124,Cajamarca,,,2009/01/01,2014/10/29,,1.04588483138,0.0422063942779,51802.6564340266,761.850992523017,192.93779057842,966.833867321955,955.067483013496,1011.27030007471,816.626112400147,716.211968772055,749.362876104307,939.19929017144,755.878083775518,689.674276566366,1004.6926905046,722.906462139159,711.066423966317,769.519935969904,182.345146640524,1066.38467116666,667.597482633952
"236",Colombia,CO,QuindÃ­o,CO63,CalarcÃ¡,CO63130,Calarca,,,2009/01/01,2014/10/29,,0.942974209318,0.0179714708449,22055.7797824218,3176.84254200989,637.79075031,3626.50838917145,3360.31775184069,3687.65264694905,3435.58803157206,2304.53364074603,3216.69415494148,3605.55332604167,2498.69147830084,2782.24028009409,3456.80025141896,2905.87427289132,2969.18159423536,3216.18263541395,586.726445636887,3835.30109316157,2628.07463757251
"237",Colombia,CO,Valle del Cauca,CO76,La Victoria,CO76403,La Victoria,,,2009/01/01,2014/10/29,,0.916489827608,0.021071353238,25859.7101294567,649.242814325728,126.595957149577,679.704368843697,626.1576817194,678.330326125491,705.867516672704,472.978439451661,604.818660662975,695.720354673453,495.968663277803,526.39235575567,650.724909267388,600.967239842284,584.330690891016,650.102245133836,120.418703008851,698.582090599928,531.308046102989
"238",Colombia,CO,Meta,CO50,San Juanito,CO50686,San Juanito,,,2009/01/01,2014/10/29,,0.747516066934,0.0175521970156,21541.2511259812,76.5503449231619,18.9202633977984,88.6840746708913,86.0800773762167,92.6657281487714,83.722159466939,70.0911155865761,68.796981449239,87.9316589515656,74.1244704802521,64.6284242898691,92.4160402921261,68.9628456676146,74.6234488876071,82.7273985641077,17.8449611717951,95.8474575357977,65.8524421849288
"239",Colombia,CO,Valle del Cauca,CO76,Roldanillo,CO76622,Roldanillo,,,2009/01/01,2014/10/29,,0.83923517937,0.0185706091295,22791.8421760149,1561.24312465498,304.425682530389,1634.47220255388,1505.70805718563,1631.16300171195,1697.41068073129,1137.37848618207,1454.39672002429,1672.99341360247,1192.65735156066,1265.80765756546,1564.78696244955,1445.15675836429,1405.13991235569,1563.30721004307,289.572696529736,1679.85910664918,1277.6416720706
"240",Colombia,CO,NariÃ±o,CO52,Iles,CO52352,Iles,,,2009/01/01,2014/10/29,,0.420153837484,0.00711551413504,8757.2846270195,376.37442208454,94.3891935208812,437.0926454328,420.597982178442,417.883567428216,414.370997739956,353.037064106204,314.77618956659,425.977334074676,369.79127057083,294.362650889438,442.878051080741,323.499554941431,366.857027105987,415.432821702212,89.8820395574439,436.208291126415,300.920764307957
"241",Colombia,CO,NariÃ±o,CO52,Cumbal,CO52227,Cumbal,,,2009/01/01,2014/10/29,,1.12809023776,0.0472145975281,58109.7761300685,1131.65887026349,283.80347282585,1314.22259535477,1264.62748124963,1256.46595110092,1245.90457769646,1061.48957509361,946.449191240827,1280.80177785223,1111.865066231,885.071050505852,1331.61778739654,972.67805556953,1103.04256773647,1249.09720338532,270.251646909339,1311.56357368082,904.789572203066
"242",Colombia,CO,VaupÃ©s,CO97,Pacoa,CO97511,Pacoa,,,2009/01/01,2014/10/29,,8.75070270986,1.1302734517,1391237.96600788,146.167414649738,77.6004831396185,265.846423160383,258.025770663911,249.110800833836,210.379081496119,316.449784275825,153.051363765236,238.503692291557,304.017677230418,160.548233351024,259.919213991005,174.435369280636,158.294629825794,224.447836180851,80.567046350262,237.619830922238,163.832489555891
"243",Colombia,CO,Putumayo,CO86,Puerto Caicedo,CO86569,Puerto Caicedo,,,2009/01/01,2014/10/29,,1.46653456519,0.0598638343993,73681.1672996969,573.51275969483,166.105445578723,667.409040412167,711.881399226259,689.594828008441,625.89847230661,631.174120332114,441.862296734005,652.359682264971,650.756174499053,446.260662412329,725.866886721633,488.107647284691,579.786034710705,649.254158584343,160.694782038903,706.394498464651,492.198749274772
"244",Colombia,CO,Putumayo,CO86,Puerto LeguÃ­zamo,CO86573,Puerto Leguizamo,,,2009/01/01,2014/10/29,,7.47322395768,0.868866331744,1069480.85207101,704.589164379569,204.253606497225,820.474582943476,875.200963910953,847.963767724432,768.991303829142,776.005139136789,543.180991539717,801.901407583959,800.2103428353,548.412254794228,892.550586852027,599.82467205104,712.281240902135,797.775147906763,197.568266342044,868.586509004497,604.69071790437
"245",Colombia,CO,Putumayo,CO86,Puerto AsÃ­s,CO86568,Puerto Asis,,,2009/01/01,2014/10/29,,3.83720088147,0.222492810684,273857.941846517,2452.35004044228,710.269631197909,2853.85208947916,3044.01663082797,2948.71888471043,2676.35221349914,2698.91097105056,1889.41048501403,2789.50078533255,2782.64415991207,1908.21796845828,3103.81880570279,2087.1563684158,2479.17466778416,2776.22151520581,687.133544457014,3020.55455267016,2104.64998793963
"246",Colombia,CO,Putumayo,CO86,San Miguel,CO86757,San Miguel,,,2009/01/01,2014/10/29,,1.30593069878,0.0307257267334,37819.9884190009,974.65576420771,282.287756127422,1134.22771729715,1209.80622913199,1171.93133488693,1063.68261771649,1072.64831372374,750.922498381464,1108.65209908783,1105.92701908201,758.397297558608,1233.57385325944,829.514119576314,985.31687539909,1103.37441913225,273.092608648003,1200.48152041016,836.466739389929
"247",Colombia,CO,Amazonas,CO91,La Victoria,CO91430,La Victoria,,,2009/01/01,2014/10/29,,2.44016954194,0.121013610109,148955.999874936,37.7722946269769,14.0806117616366,56.8567199608151,55.2808094210704,51.5470947680733,45.6419927544848,53.5555379334692,31.9467844068931,52.4759324570441,55.1640274484635,30.7732406762643,60.1318885567925,33.8138459850452,36.3780881338371,52.0449888240946,13.63505766463,56.4136034575968,35.304232498569
"248",Colombia,CO,Amazonas,CO91,MiritÃ­-Parana,CO91460,Miriti-Parana,,,2009/01/01,2014/10/29,,6.21101080966,1.37159429258,1688162.84324438,65.400429237834,24.1328890568116,97.9539491026208,95.2444226903572,88.7211416583523,78.6655018450347,91.5618043333852,54.9999275787295,90.4800867877984,94.5461305295594,52.8394352967889,103.823706872907,58.0813857566864,62.7996019159655,89.8657484276609,23.3113236346271,97.4704037980282,60.8362617056864
"249",Colombia,CO,VaupÃ©s,CO97,Taraira,CO97666,Taraira,,,2009/01/01,2014/10/29,,6.0672484172,0.523653704367,644514.088931936,30.6866624379109,16.3312874338549,55.9024936988662,54.2443169752314,52.3720367344231,44.2314660851443,66.6252521626593,32.1768771607403,50.1395056784604,63.9815613189694,33.7716813359084,54.6192108189971,36.6912572489182,33.257078737196,47.1769508374855,16.9625642007891,49.9201189131545,34.4463460400502
"250",Colombia,CO,Amazonas,CO91,Puerto Santander,CO91669,Puerto Santander,,,2009/01/01,2014/10/29,,10.5896748538,1.2030738412,1480584.73095936,94.5233543578843,34.8786308227136,141.568960234217,137.656077567584,128.230205880216,113.692957521392,132.330857582336,79.4919429066804,130.768401793852,136.645039672308,76.3689752429418,150.05472079627,83.9450090105502,90.7652054854625,129.878583822136,33.6909857849769,140.87344064961,87.9249431190019
"251",Colombia,CO,Amazonas,CO91,La Chorrera,CO91405,La Chorrera,,,2009/01/01,2014/10/29,,9.1146107707,1.02443878748,1260670.79341306,132.203400780849,48.7578667858625,197.80975311212,192.506733237962,179.445381622296,158.901984128515,184.945898622671,111.218691749102,182.774645534184,191.020131256526,106.835251267901,209.785605710658,117.423526529365,127.000144566606,181.42199892427,47.086596082213,197.002230683152,122.891652966975
"252",Colombia,CO,Amazonas,CO91,La Pedrera,CO91407,La Pedrera,,,2009/01/01,2014/10/29,,7.37574902486,1.11847554422,1376292.75181817,141.235765497076,52.1180179158814,211.540303683627,205.68880052332,191.601834728393,169.884948566845,197.740884234403,118.777530589117,195.399310508605,204.184294452369,114.112736064355,224.214961756732,125.433171363255,135.620453957928,194.071685298744,50.3441558621325,210.494063673268,131.381247114026
"253",Colombia,CO,Amazonas,CO91,Puerto Alegria,CO91530,Puerto Alegria,,,2009/01/01,2014/10/29,,4.80891512374,0.695432350088,855886.90099555,51.8487639764007,19.0117325785786,77.1490464112649,75.1825090023049,70.1040575572115,62.1952376686113,72.1338943759838,43.4966444961174,71.3578244624769,74.482824835457,41.8453272740444,81.8218768348816,45.9901333446578,49.8639948472864,70.8760641821282,18.3650439066869,76.8812659222749,48.1204987516794
"254",Colombia,CO,Amazonas,CO91,Puerto Arica,CO91536,Puerto Arica,,,2009/01/01,2014/10/29,,8.78955880568,1.11560634592,1372455.62581141,57.0325944231281,21.0450110296338,85.4207075443592,83.057868881906,77.3691957679703,68.6002410109741,79.8460660880701,47.9626473731782,78.9031674436128,82.4486597898995,46.0785172698461,90.5395482916056,50.6497602370496,54.7644383820698,78.367501834332,20.3285365681049,84.9991804716628,53.05224814334
"255",Colombia,CO,Amazonas,CO91,El Encanto,CO91263,El Encanto,,,2009/01/01,2014/10/29,,7.9681441482,0.86782707192,1067572.21358612,164.610919672299,60.7413822708959,246.546406816444,239.726639157067,223.307647140929,197.998160122603,230.456539909806,138.432690542717,227.735088854275,237.968303070629,132.99460040245,261.3207142881,146.188398029204,158.064430675069,226.189018404864,58.673450400508,245.329769940887,153.122603779286
