fid,Shape_Leng,Shape_Area,ADM4_EN,ADM4_PCODE,ADM4_REF,ADM4ALT1EN,ADM4ALT2EN,ADM3_EN,ADM3_PCODE,ADM2_EN,ADM2_PCODE,ADM1_EN,ADM1_PCODE,ADM0_EN,ADM0_PCODE,date,validOn,validTo,F_25_to_29sum,F_15_to_19sum,M_15_to_19sum,F_1_to_4sum,M_0_to_1sum,F_0_to_1sum,M_30_to_34sum,M_10_to_14sum,F_10_to_14sum,M_35_to_39sum,F_20_to_24sum,M_5_to_9sum,M_1_to_4sum,F_30_to_34sum,M_20_to_24sum,F_5_to_9sum,F_35_to_39sum,M_25_to_29sum
"2727",0.187527459427,0.0012262481546,Khayerbari,"55273876",,,,Fulbari,"552738",Dinajpur,"5527",Rangpur,"55",Bangladesh,BD,2015/01/01,2018/04/10,,674.906939387321,545.254871785641,612.281391784549,459.100656315684,118.500436507165,114.396571818739,552.864712551236,652.580268725753,593.245698496699,550.736160218716,667.578103810549,639.695125669241,475.261475965381,574.647884085774,494.130401790142,606.761242732406,567.678031504154,564.704321175814
"2728",0.361522969397,0.00513283582844,Khayerpur Abdullahpur,"30480283",,,,Austagram,"304802",Kishoreganj,"3048",Dhaka,"30",Bangladesh,BD,2015/01/01,2018/04/10,,1103.37906558067,985.929503716528,1018.94229871035,1101.81496396661,281.559893883765,274.545145574957,782.320937149227,1342.25321941823,1266.76436043531,810.670137688518,1121.00163323432,1563.88716457784,1129.23281209916,942.257854536176,785.070817485452,1472.05629053712,887.078537516296,823.183424890041
"2729",0.478980782198,0.00296824934961,Khazanchigaon,"60912063",,,,Bishwanath,"609120",Sylhet,"6091",Sylhet,"60",Bangladesh,BD,2015/01/01,2018/04/10,,2138.84009629488,2677.19988512993,2743.60778832436,2098.67762455344,537.569794721901,522.93874399364,1641.48672010005,2781.17076224089,2631.13335210085,1614.31620380282,2361.18559852242,2864.24496096373,2155.99401751161,1845.74325636029,2229.24415975809,2750.33955639601,1716.14422608912,1926.04735979438
"2730",0.32302850306,0.00289471742977,Kheda Para,"40416155",,,,Manirampur,"404161",Jessore,"4041",Khulna,"40",Bangladesh,BD,2015/01/01,2018/04/10,,1776.04010608792,1544.02908593416,1593.2777505815,1081.33094878495,278.530343182385,269.441024910659,1434.96069292724,1722.14823028445,1596.78879925609,1495.05768020451,1848.92420956492,1519.20810419321,1117.08234147727,1580.31287676096,1374.02735817432,1450.15089857578,1572.43372523785,1503.7222199589
"2731",0.360310736584,0.00320924813364,Khelna,"50642877",,,,Dhamoirhat,"506428",Naogaon,"5064",Rajshahi,"50",Bangladesh,BD,2015/01/01,2018/04/10,,1014.47148095071,749.758920520544,842.551671087742,577.975650794804,148.933453416452,144.017287919298,833.703057438135,872.821972623467,780.688310295343,834.143681004643,1043.79335482419,826.294932588935,597.317051164806,904.991493344307,741.856665119529,785.382925599813,889.693972706795,869.521359398961
"2732",0.211231502257,0.00106953516507,Kherera,"20126365",,,,Kasba,"201263",Brahamanbaria,"2012",Chittagong,"20",Bangladesh,BD,2015/01/01,2018/04/10,,963.247667819262,997.93681743741,964.58980089426,1042.33145797253,265.092616401613,259.72331918031,597.161230623722,1207.17584526539,1189.64518362284,601.575245305896,1057.82832729816,1420.46701082587,1063.18857651949,809.821066379547,693.414209410548,1341.84322699904,743.762305572629,646.00865650177
"2733",0.338448997032,0.00256250865102,Kheruajani,"45616560",,,,Muktagachha,"456165",Mymensingh,"4561",Mymensingh,"45",Bangladesh,BD,2015/01/01,2018/04/10,,1407.70692570508,1228.32726168633,1299.68215811253,1307.09690417349,333.419476978481,325.696335177869,1081.80537880957,1660.29617732763,1538.61869837344,1083.83567170799,1497.54188814759,1877.37565228343,1337.22246067226,1226.45446497202,1069.29549360275,1777.03766822815,1177.0234927088,1139.92550367117
"2734",0.452117295662,0.00420636201627,Khesra,"40879047",,,,Tala,"408790",Satkhira,"4087",Khulna,"40",Bangladesh,BD,2015/01/01,2018/04/10,,1565.73524878919,1478.03204850852,1439.16997436434,949.60342105478,244.328767092898,236.617782020941,1272.23476807028,1554.25778488815,1453.91917090863,1276.08058272302,1725.45926965773,1409.36407443881,979.912462875247,1441.78216060996,1220.44316254556,1341.61566160619,1423.57520894706,1306.60115874559
"2735",0.250103551032,0.00200882154484,Khetlal,"50386147",,,,Khetlal,"503861",Joypurhat,"5038",Rajshahi,"50",Bangladesh,BD,2015/01/01,2018/04/10,,892.025378569961,638.022652328014,706.50996978581,494.76031960547,126.309620246291,123.28207712248,749.867310643196,757.328983083367,680.426270648837,775.427977830172,847.161890476942,701.977353140712,506.581241719425,815.659743085504,614.055141478777,662.707047864795,810.144465759397,755.233994930983
"2736",0.254533026735,0.00139554615036,Khidir Para,"30594463",,,,Lohajang,"305944",Munshiganj,"3059",Dhaka,"30",Bangladesh,BD,2015/01/01,2018/04/10,,1148.82599768043,1145.79167187214,1092.22007122636,787.745501711965,204.174664519727,196.286754116416,892.697710990906,1184.27967947721,1114.65104547143,890.197468370199,1219.5317722261,1108.42878267169,818.86913985014,974.560830801725,924.280604571104,1041.88121634722,906.90698570013,937.840651869774
"2737",0.261180052737,0.00180378377131,Khidirpur,"30685274",,,,Manohardi,"306852",Narsingdi,"3068",Dhaka,"30",Bangladesh,BD,2015/01/01,2018/04/10,,1482.33635038137,1442.48558413982,1494.73969048262,1249.149451226,320.822763890028,311.2572664693,1095.14733421803,1740.35660251975,1623.1337338686,1081.94910518825,1612.16046607494,1838.1689299047,1286.70170384645,1265.58579489589,1215.48775860667,1734.0530552268,1209.79686301947,1187.64823062718
"2738",0.269047367096,0.00149479400017,Khil Para,"20751028",,,,Chatkhil,"207510",Noakhali,"2075",Chittagong,"20",Bangladesh,BD,2015/01/01,2018/04/10,,1264.84799388051,1504.0476796627,1347.51047334075,1176.78579208255,302.572546452284,293.226018287241,784.725245118141,1626.50225946307,1570.09350326657,787.530714392662,1420.19067016244,1682.98821678758,1213.50676745176,1036.43243977427,943.353250175714,1599.83853694797,979.714432656765,897.56961683929
"2739",0.285177579543,0.00143514663884,Khila,"20197453",,,,Manoharganj,"201974",Comilla,"2019",Chittagong,"20",Bangladesh,BD,2015/01/01,2018/04/10,,1330.44503644109,1455.64789959788,1367.00481319427,1126.50054384768,287.027079455554,280.696179293096,818.946594953537,1595.33231386542,1553.37662148476,808.701654866338,1500.89677643776,1609.25114068389,1151.15961383283,1055.9466265291,979.424216344953,1545.04967075586,1022.30163183808,931.675233632326
"2740",0.381512590082,0.00266238154576,Khiram,"20153355",,,,Fatikchhari,"201533",Chittagong,"2015",Chittagong,"20",Bangladesh,BD,2015/01/01,2018/04/10,,706.465230606496,817.728611532599,776.335178788751,494.965784465894,127.704100494739,123.333280068357,561.737549377605,764.236187186092,714.757607314736,535.242216253653,826.164770036936,692.570827707648,512.173975203186,568.793652240187,711.128445751965,656.558823864907,535.756806021556,642.520553912967
"2741",0.253471846947,0.00233531314036,Khoajpur,"30545453",,,,Madaripur Sadar,"305454",Madaripur,"3054",Dhaka,"30",Bangladesh,BD,2015/01/01,2018/04/10,,1466.653501302,1466.24235343933,1479.05503761768,1193.08031506836,306.659192863852,297.28619530797,1054.96938556433,1881.54586002231,1803.39484599233,1103.14249382913,1503.27363920212,1867.22990950942,1229.89681528509,1323.7711673826,1098.10662347078,1780.03203368187,1262.11162465811,1079.43938291073
"2742",0.415815315927,0.00208980655482,Khoga Kharibari,"55731257",,,,Dimla,"557312",Nilphamari,"5573",Rangpur,"55",Bangladesh,BD,2015/01/01,2018/04/10,,1041.35982984304,882.264765322208,991.042027026415,840.987993709743,217.909866802394,209.553486283869,827.089680023491,1121.39898626506,1035.33636923879,849.51991815865,1066.08096688241,1225.74135383964,873.956002227962,890.428243242204,738.401137158275,1144.0943235755,848.476636767387,839.577648155391
"2743",0.0985771331755,0.000320300060933,Khoksa,"40506347",,,,Khoksa,"405063",Kushtia,"4050",Khulna,"40",Bangladesh,BD,2015/01/01,2018/04/10,,302.870237708092,234.216673403978,259.782239288092,186.494610160589,47.837014708668,46.4698615595698,254.500936895609,285.850014984608,262.86438703537,242.618132323027,300.695165723562,265.426583379507,191.856610968709,271.057657033205,222.66404825449,255.964843824506,255.568916216493,253.261243730783
"2744",0.188498285114,0.000917991283009,Khoksa Paurashava,"40506399",,,,Khoksa,"405063",Kushtia,"4050",Khulna,"40",Bangladesh,BD,2015/01/01,2018/04/10,,1418.62834215164,1097.05864308774,1216.8064160645,873.530992627144,224.066073521972,217.662400014699,1192.06907379627,1338.90651282668,1231.24303495884,1136.41063450277,1408.44042122364,1243.2442291677,898.646329462528,1269.61988043785,1042.94675397873,1198.92593124509,1197.0714302808,1186.26241485775
"2745",0.235295048126,0.00160387273049,Khoksabari,"50887843",,,,Sirajganj Sadar,"508878",Sirajganj,"5088",Rajshahi,"50",Bangladesh,BD,2015/01/01,2018/04/10,,1794.01143157482,1468.11980380118,1577.71168839931,1427.8361748904,366.035358384252,355.781593915075,1420.52298383415,1884.53822688758,1695.36209848523,1419.58518016338,1969.41573065519,2070.90459375083,1468.03261983395,1535.0838316381,1400.5469020009,1959.07517004013,1473.44872252643,1550.93020585179
"2746",0.380938651171,0.00246737831549,Khokshabari,"55736444",,,,Nilphamari Sadar,"557364",Nilphamari,"5573",Rangpur,"55",Bangladesh,BD,2015/01/01,2018/04/10,,1398.48233652115,1178.09232148528,1323.29243806005,1107.58672401309,286.872527647763,275.983320910484,1115.00042419136,1487.14172112942,1370.66225421429,1140.89395590127,1425.75608313084,1606.83780938387,1150.53976410627,1195.17131747305,995.578666850924,1502.26121076941,1143.96346771717,1132.72158080339
"2747",0.346570325782,0.00281937566143,Kholachhara,"60919457",,,,Zakiganj,"609194",Sylhet,"6091",Sylhet,"60",Bangladesh,BD,2015/01/01,2018/04/10,,1512.90113024414,1893.70806087554,1940.68146042526,1484.4923440963,380.248131506145,369.898907981813,1161.09994214028,1967.25150120258,1861.12305849791,1141.88097194582,1670.1764485389,2026.01374621689,1525.03489539027,1305.58009564877,1576.84813085198,1945.44315360487,1213.90866960585,1362.38292489946
"2748",0.260882175091,0.00166673616666,Kholahati,"55322458",,,,Gaibandha Sadar,"553224",Gaibandha,"5532",Rangpur,"55",Bangladesh,BD,2015/01/01,2018/04/10,,1778.408772856,1225.88112968206,1302.11165010929,1314.41273224354,339.775625869632,327.519286349416,1344.50279986858,1720.55077603459,1533.70601132512,1349.06934455037,1764.66928851604,1897.63004988432,1362.71451309323,1494.04105353355,1072.54386559129,1780.25396823883,1438.06116995215,1372.89371818304
"2749",0.389478541069,0.00335321218271,Khontakata,"40017738",,,,Sarankhola,"400177",Bagerhat,"4001",Khulna,"40",Bangladesh,BD,2015/01/01,2018/04/10,,928.821677699685,882.990759655833,882.656257331371,682.601053796709,172.255574010313,170.087365731597,710.503685325384,1094.77298034728,1023.49539385736,735.826853558421,939.266777932644,1000.93355606496,690.853501535952,862.387795984745,677.655806362629,963.320201233029,844.603801816702,697.100547641516
"2750",0.311885916482,0.00313578137932,Khoragachh,"55855865",,,,Mitha Pukur,"558558",Rangpur,"5585",Rangpur,"55",Bangladesh,BD,2015/01/01,2018/04/10,,1395.47876349092,1098.70927155018,1206.80033272505,963.639706417918,248.962285008281,240.115280199796,1116.8979870975,1381.17949150503,1269.82323513925,1134.28540466726,1423.92622216046,1421.4894554019,998.495832532644,1189.70136572421,1025.94366587698,1335.88491441309,1167.00470551848,1156.31068053842
"2751",0.189929349878,0.00135280223541,Khotta Para,"50108543",,,,Shajahanpur,"501085",Bogra,"5010",Rajshahi,"50",Bangladesh,BD,2015/01/01,2018/04/10,,1143.543908149,855.921802610159,942.935727804899,695.678395718336,180.661255650222,173.345913153142,890.887322872877,1017.28285455704,897.630779743195,933.401016771793,1141.86905676126,987.966748535633,724.565643787384,973.3248437047,848.538165181875,919.701618045568,972.426968663931,971.581511080265
"2752",0.217492492214,0.0018755731162,Khubjipur,"50694160",,,,Gurudaspur,"506941",Natore,"5069",Rajshahi,"50",Bangladesh,BD,2015/01/01,2018/04/10,,727.883571058512,551.372765496373,604.153082728386,436.139971986413,112.043008863926,108.675332915038,593.459808677435,642.948669493198,579.166847169399,596.871454000473,725.391237229109,616.708616957068,449.363172709942,632.251384615898,521.390306830406,587.420600667596,624.244500607252,616.249910786748
"2753",0.243288060309,0.00121280140873,Khukni,"50886751",,,,Shahjadpur,"508867",Sirajganj,"5088",Rajshahi,"50",Bangladesh,BD,2015/01/01,2018/04/10,,1759.29950332642,1439.71347939968,1547.18489608169,1400.20929223299,358.953021578491,348.89765445888,1393.03760072589,1848.07471549511,1662.55891346931,1392.11794117093,1931.30994445086,2030.83511734009,1439.62798398733,1505.38183501363,1373.44803035259,1921.16946142912,1444.93928956985,1520.92160072923
"2754",2.70335208414,0.0439825803699,Khulna Range,"40471797",,,,Dacope,"404717",Khulna,"4047",Khulna,"40",Bangladesh,BD,2015/01/01,2018/04/10,,2181.59606142156,1960.69142493419,2061.63179506734,1288.34313269332,332.730501441518,321.023368176771,1879.38921489753,2167.38199163973,1971.50896678306,1863.49337203428,2353.03049419634,1860.42310853116,1334.45914280787,1967.51333754696,1892.90988088399,1768.18078248017,1890.63371968642,1901.17243033834
"2755",0.281437116096,0.00243067162332,Khuniagachh,"55525543",,,,Lalmonirhat Sadar,"555255",Lalmonirhat,"5552",Rangpur,"55",Bangladesh,BD,2015/01/01,2018/04/10,,1366.47803804278,1082.93479073048,1200.52665190399,1025.09390904009,263.356149233878,255.428147163242,1073.87264400721,1426.67468108237,1308.94637665153,1072.40359172225,1369.92927773297,1529.34137903154,1056.22424246371,1128.55354551971,943.733802989125,1431.24014374614,1107.93612493575,1099.21136662364
"2756",0.531017702712,0.00657112902967,Khuniapalong,"20226657",,,,Ramu,"202266",Cox's Bazar,"2022",Chittagong,"20",Bangladesh,BD,2015/01/01,2018/04/10,,3193.33581783623,3608.99920918047,3815.31159763783,3275.51844988763,850.811569245532,816.178518414497,2534.2868315056,4349.50692509115,4170.84457783401,2334.48046046495,3612.81631484628,4600.84614037722,3412.29089179635,2378.27777256072,3066.58195081353,4346.72051274031,2121.89162554592,2883.94963721186
"2757",0.586368456111,0.00707326166105,Khuntakhali,"20221667",,,,Chakaria,"202216",Cox's Bazar,"2022",Chittagong,"20",Bangladesh,BD,2015/01/01,2018/04/10,,2838.59310285002,3207.48461966217,3390.77276562154,2911.60140312463,756.275181477889,725.499354092404,2253.19149591774,3865.68860031664,3706.6634291783,2075.72420028597,3211.29097171128,4089.49215386808,3033.140363276,2114.22412376106,2725.71323524415,3863.48586874455,1886.37839478999,2563.85812824965
"2758",0.336564176156,0.00376747839223,Khuolia,"40016059",,,,Morrelganj,"400160",Bagerhat,"4001",Khulna,"40",Bangladesh,BD,2015/01/01,2018/04/10,,1046.3060560748,935.725659735501,948.110479496419,710.324826486409,182.132335841656,176.995447929949,873.114778995514,1179.54312753677,1107.50367769599,907.952793113887,1038.60072234273,1058.9485540092,730.465525709093,982.44369417429,762.887179099023,1010.18167378008,963.512349762022,837.835976421833
"2759",0.25965450381,0.00109062281753,Khurda Kamarpur,"55328269",,,,Sadullapur,"553282",Gaibandha,"5532",Rangpur,"55",Bangladesh,BD,2015/01/01,2018/04/10,,787.737638682127,542.998167902231,576.764112100005,582.21281671524,150.501984067261,145.073097337037,595.541067346931,762.109716385603,679.347725227475,597.563797548413,781.651800215244,840.546131044626,603.607859909534,661.778319612145,475.078162193298,788.554958283901,636.982299029827,608.116689950228
"2760",0.337127230666,0.00242994231899,Khurushkul,"20222459",,,,Cox's Bazar Sadar,"202224",Cox's Bazar,"2022",Chittagong,"20",Bangladesh,BD,2015/01/01,2018/04/10,,4570.43730735779,5167.05074822903,5462.63366258144,4688.18810430169,1217.77745684981,1168.18100118637,3625.94089028239,6227.01596188545,5971.90525072813,3339.56266897917,5171.33716279268,6585.64640069008,4884.05549535155,3403.47735509276,4389.61091127992,6222.24733012915,3036.35899782181,4126.82781898975
"2761",0.454988719814,0.00258052105232,Khutamara,"55733665",,,,Jaldhaka,"557336",Nilphamari,"5573",Rangpur,"55",Bangladesh,BD,2015/01/01,2018/04/10,,1737.94601979852,1472.42912191153,1653.96964520216,1403.54150247574,363.674088023603,349.727958634496,1380.34632954001,1871.5249542594,1727.8933493197,1417.78059700131,1779.20361670852,2045.66399508715,1458.56246259809,1486.05331242085,1232.33226622641,1909.40165007114,1416.0394462347,1401.18774527311
"2762",0.341456435026,0.00248653936464,Kichak,"50109439",,,,Shibganj,"501094",Bogra,"5010",Rajshahi,"50",Bangladesh,BD,2015/01/01,2018/04/10,,1532.49503475428,1146.77139241993,1263.38681609929,931.856378927827,241.974447119981,232.195646923035,1194.40924450755,1362.95532399416,1202.75772508979,1251.31295098364,1529.8489998132,1323.36855368316,970.470234245062,1304.89976792037,1136.70853081346,1232.01342400908,1303.65211674571,1302.01899467409
"2763",0.164807823206,0.000461087422371,Kiratan,"30484271",,,,Karimganj,"304842",Kishoreganj,"3048",Dhaka,"30",Bangladesh,BD,2015/01/01,2018/04/10,,474.762189030647,423.124989390373,437.643921583891,473.652736514807,121.042736232281,118.022593513131,336.638314515352,577.636699914932,545.059626162052,348.799982249737,482.035515606403,672.763164579868,485.457740038633,405.328696340322,337.121084362268,633.202332139015,381.571210831404,353.981975078583
"2764",0.246771686092,0.00165668090921,Kirtipasha,"10424066",,,,Jhalokati Sadar,"104240",Jhalokati,"1042",Barisal,"10",Bangladesh,BD,2015/01/01,2018/04/10,,586.517674461007,609.898161202669,589.065200567245,436.581523805857,109.947785187513,108.785357717425,405.106710925698,768.091165915132,734.521416842937,442.879022359848,591.162781909108,680.441547900438,440.959931202233,577.586731523275,396.43330681324,654.710118070245,563.878335878253,395.905584476888
"2765",0.27197295439,0.00152276916696,Kirtipur,"50646073",,,,Naogaon Sadar,"506460",Naogaon,"5064",Rajshahi,"50",Bangladesh,BD,2015/01/01,2018/04/10,,1187.16600677371,877.391156643629,985.980110868812,676.365042462945,174.28654878214,168.533499464393,975.625188365579,1021.40335631371,913.585687100887,976.140820965171,1221.47937431931,966.955971926451,698.998948276043,1059.04912906885,868.143691554666,919.079471200705,1041.14749640226,1017.54087787867
"2766",0.357166044762,0.00216976073228,Kishoreganj,"55734551",,,,Kishoreganj,"557345",Nilphamari,"5573",Rangpur,"55",Bangladesh,BD,2015/01/01,2018/04/10,,1435.10284233093,1215.85319286585,1365.75964426994,1158.96948122978,300.302605271339,288.786637626588,1139.81614875793,1545.40517935157,1426.80188381672,1170.72736544907,1469.17115902901,1689.19988271594,1204.40284776688,1227.10332036018,1017.59405517578,1576.681727916,1169.28961628675,1157.02587582171
